name,bus,peak_load,annual_consumption,sector
Load_mvgd_40_lvgd_4488000000_149,BranchTee_mvgd_40_lvgd_4488000000_325,0.005511929543632273,0,ALL
Load_mvgd_40_lvgd_4488000000_150,BranchTee_mvgd_40_lvgd_4488000000_326,0.005666109391006603,0,ALL
Load_mvgd_40_lvgd_4488000000_151,BranchTee_mvgd_40_lvgd_4488000000_327,0.005511929543632273,0,ALL
Load_mvgd_40_lvgd_4488000000_152,BranchTee_mvgd_40_lvgd_4488000000_328,0.004969610894437685,0,ALL
Load_mvgd_40_lvgd_4488000000_153,BranchTee_mvgd_40_lvgd_4488000000_329,0.005511929543632273,0,ALL
Load_mvgd_40_lvgd_4488000000_154,BranchTee_mvgd_40_lvgd_4488000000_330,0.005666109391006603,0,ALL
Load_mvgd_40_lvgd_4488000000_155,BranchTee_mvgd_40_lvgd_4488000000_331,0.005511929543632273,0,ALL
Load_mvgd_40_lvgd_4488000000_156,BranchTee_mvgd_40_lvgd_4488000000_332,0.005666109391006603,0,ALL
Load_mvgd_40_lvgd_4488000000_157,BranchTee_mvgd_40_lvgd_4488000000_333,0.005511929543632273,0,ALL
Load_mvgd_40_lvgd_4488000000_158,BranchTee_mvgd_40_lvgd_4488000000_334,0.005666109391006603,0,ALL
Load_mvgd_40_lvgd_4488000000_159,BranchTee_mvgd_40_lvgd_4488000000_335,0.0070489098971451185,0,ALL
Load_mvgd_40_lvgd_4488000000_160,BranchTee_mvgd_40_lvgd_4488000000_336,0.005511929543632273,0,ALL
Load_mvgd_40_lvgd_4488000000_161,BranchTee_mvgd_40_lvgd_4488000000_337,0.005666109391006603,0,ALL
Load_mvgd_40_lvgd_4488000000_162,BranchTee_mvgd_40_lvgd_4488000000_338,0.006511797359813558,0,ALL
Load_mvgd_40_lvgd_4488000000_163,BranchTee_mvgd_40_lvgd_4488000000_339,0.005666109391006603,0,ALL
Load_mvgd_40_lvgd_4488000000_164,BranchTee_mvgd_40_lvgd_4488000000_340,0.006511797359813558,0,ALL
Load_mvgd_40_lvgd_4488000000_165,BranchTee_mvgd_40_lvgd_4488000000_341,0.005666109391006603,0,ALL
Load_mvgd_40_lvgd_4488000000_166,BranchTee_mvgd_40_lvgd_4488000000_342,0.004969610894437685,0,ALL
Load_mvgd_40_lvgd_4488000000_167,BranchTee_mvgd_40_lvgd_4488000000_343,0.004969610894437685,0,ALL
Load_mvgd_40_lvgd_4488000000_168,BranchTee_mvgd_40_lvgd_4488000000_344,0.00481291145182028,0,ALL
Load_mvgd_40_lvgd_4488000000_169,BranchTee_mvgd_40_lvgd_4488000000_345,0.004969610894437685,0,ALL
Load_mvgd_40_lvgd_4488000000_170,BranchTee_mvgd_40_lvgd_4488000000_346,0.004969610894437685,0,ALL
Load_mvgd_40_lvgd_4488000000_171,BranchTee_mvgd_40_lvgd_4488000000_347,0.0070489098971451185,0,ALL
Load_mvgd_40_lvgd_4488000000_172,BranchTee_mvgd_40_lvgd_4488000000_348,0.008903886185867519,0,ALL
Load_mvgd_40_lvgd_4488000000_173,BranchTee_mvgd_40_lvgd_4488000000_349,0.01211878118405785,0,ALL
Load_mvgd_40_lvgd_4488000000_174,BranchTee_mvgd_40_lvgd_4488000000_350,0.022142990765867517,0,ALL
Load_mvgd_40_lvgd_4488000000_175,BranchTee_mvgd_40_lvgd_4488000000_351,0.008903886185867519,0,ALL
Load_mvgd_40_lvgd_4488000000_176,BranchTee_mvgd_40_lvgd_4488000000_352,0.006419080738648676,0,ALL
Load_mvgd_40_lvgd_4488000000_177,BranchTee_mvgd_40_lvgd_4488000000_353,0.01211878118405785,0,ALL
Load_mvgd_40_lvgd_4488000000_178,BranchTee_mvgd_40_lvgd_4488000000_354,0.006925244811230292,0,ALL
Load_mvgd_40_lvgd_4488000000_179,BranchTee_mvgd_40_lvgd_4488000000_355,0.006925244811230292,0,ALL
Load_mvgd_40_lvgd_4488000000_180,BranchTee_mvgd_40_lvgd_4488000000_356,0.009794274804454271,0,ALL
Load_mvgd_40_lvgd_4488000000_181,BranchTee_mvgd_40_lvgd_4488000000_357,0.005655431219226996,0,ALL
Load_mvgd_40_lvgd_4488000000_182,BranchTee_mvgd_40_lvgd_4488000000_358,0.005795938827158101,0,ALL
Load_mvgd_40_lvgd_4488000000_183,BranchTee_mvgd_40_lvgd_4488000000_359,0.005935924123911679,0,ALL
Load_mvgd_40_lvgd_4488000000_184,BranchTee_mvgd_40_lvgd_4488000000_360,0.004258380349762727,0,ALL
Load_mvgd_40_lvgd_4488000000_185,BranchTee_mvgd_40_lvgd_4488000000_361,0.005770261619226996,0,ALL
Load_mvgd_40_lvgd_4488000000_186,BranchTee_mvgd_40_lvgd_4488000000_362,0.005590812256242396,0,ALL
Load_mvgd_40_lvgd_4488000000_187,BranchTee_mvgd_40_lvgd_4488000000_363,0.007903552946124683,0,ALL
Load_mvgd_40_lvgd_4488000000_188,BranchTee_mvgd_40_lvgd_4488000000_364,0.008901405648467269,0,ALL
