name,bus0,bus1,length,r,x,s_nom,kind,type_info,geometry,x_pu_eff,r_pu_eff,v_nom
Branch_LVCableDist_mvgd_40_lvgd_5588000000_154_Load_mvgd_40_lvgd_5588000000_76,BranchTee_mvgd_40_lvgd_5588000000_154,Bus_mvgd_40_lvgd_5588000000_loa_76,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_155_LVCableDist_mvgd_40_lvgd_5588000000_20,BranchTee_mvgd_40_lvgd_5588000000_20,BranchTee_mvgd_40_lvgd_5588000000_155,0.016471312195611224,0.014297098985790542,0.0014023207568342089,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282023.116759624 2732453.583526957, 4282038.495855372 2732459.481623211)",0.008764504730213804,0.08935686866119087,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_155_Load_mvgd_40_lvgd_5588000000_77,BranchTee_mvgd_40_lvgd_5588000000_155,Bus_mvgd_40_lvgd_5588000000_loa_77,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_156_LVCableDist_mvgd_40_lvgd_5588000000_23,BranchTee_mvgd_40_lvgd_5588000000_23,BranchTee_mvgd_40_lvgd_5588000000_156,0.015390656517526382,0.013359089857212899,0.001310316800478327,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282012.44551246 2732430.495719537, 4282023.967481319 2732420.291968185)",0.008189480002989542,0.0834943116075806,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_156_Load_mvgd_40_lvgd_5588000000_78,BranchTee_mvgd_40_lvgd_5588000000_156,Bus_mvgd_40_lvgd_5588000000_loa_78,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_157_LVCableDist_mvgd_40_lvgd_5588000000_23,BranchTee_mvgd_40_lvgd_5588000000_23,BranchTee_mvgd_40_lvgd_5588000000_157,0.030211618818530687,0.026223685134484635,0.0025721314527738163,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4281997.144714313 2732434.194524848, 4282023.967481319 2732420.291968185)",0.01607582157983635,0.16389803209052894,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_157_Load_mvgd_40_lvgd_5588000000_79,BranchTee_mvgd_40_lvgd_5588000000_157,Bus_mvgd_40_lvgd_5588000000_loa_79,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_158_LVCableDist_mvgd_40_lvgd_5588000000_22,BranchTee_mvgd_40_lvgd_5588000000_22,BranchTee_mvgd_40_lvgd_5588000000_158,0.025073772050299217,0.02176403413965972,0.0021347097657242386,0.08521689973238876,cable,NAYY 4x1x35,"LINESTRING (4282002.03125303 2732456.442685171, 4282000.533316756 2732481.471673)",0.013341936035776488,0.1360252133728732,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_158_Load_mvgd_40_lvgd_5588000000_80,BranchTee_mvgd_40_lvgd_5588000000_158,Bus_mvgd_40_lvgd_5588000000_loa_80,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
Branch_LVCableDist_mvgd_40_lvgd_5588000000_159_Load_mvgd_40_lvgd_5588000000_81,BranchTee_mvgd_40_lvgd_5588000000_159,Bus_mvgd_40_lvgd_5588000000_loa_81,0.001,0.0008680000000000001,8.513716091228341e-05,0.08521689973238876,cable,NAYY 4x1x35,,0.0005321072557017713,0.005424999999999999,0.4
