name,bus0,bus1,s_nom,r,x,type_info,tap_side,tap_position,x_pu_eff,r_pu_eff
Transformer_lv_grid_2520000000_1,BusBar_mvgd_40_lvgd_2520000000_MV,BusBar_mvgd_40_lvgd_2520000000_LV,0.1,0.0175,0.035968736424845396,0.1 MVA 10/0.4 kV,0,0,0.35968736424845393,0.17500000000000002
Transformer_lv_grid_2521000000_1,BusBar_mvgd_40_lvgd_2521000000_MV,BusBar_mvgd_40_lvgd_2521000000_LV,0.1,0.0175,0.035968736424845396,0.1 MVA 10/0.4 kV,0,0,0.35968736424845393,0.17500000000000002
Transformer_lv_grid_2561000000_1,BusBar_mvgd_40_lvgd_2561000000_MV,BusBar_mvgd_40_lvgd_2561000000_LV,0.1,0.0175,0.035968736424845396,0.1 MVA 10/0.4 kV,0,0,0.35968736424845393,0.17500000000000002
Transformer_lv_grid_2608000000_1,BusBar_mvgd_40_lvgd_2608000000_MV,BusBar_mvgd_40_lvgd_2608000000_LV,0.25,0.013,0.037828560638755476,0.25 MVA 10/0.4 kV,0,0,0.1513142425550219,0.052
Transformer_lv_grid_2633000000_1,BusBar_mvgd_40_lvgd_2633000000_MV,BusBar_mvgd_40_lvgd_2633000000_LV,0.1,0.0175,0.035968736424845396,0.1 MVA 10/0.4 kV,0,0,0.35968736424845393,0.17500000000000002
Transformer_lv_grid_2705000000_1,BusBar_mvgd_40_lvgd_2705000000_MV,BusBar_mvgd_40_lvgd_2705000000_LV,0.4,0.0115,0.03831122550898105,0.4 MVA 10/0.4 kV,0,0,0.09577806377245261,0.028749999999999998
Transformer_lv_grid_2728000000_1,BusBar_mvgd_40_lvgd_2728000000_MV,BusBar_mvgd_40_lvgd_2728000000_LV,0.1,0.0175,0.035968736424845396,0.1 MVA 10/0.4 kV,0,0,0.35968736424845393,0.17500000000000002
Transformer_lv_grid_2763000000_1,BusBar_mvgd_40_lvgd_2763000000_MV,BusBar_mvgd_40_lvgd_2763000000_LV,0.16,0.0146875,0.037205877811845804,0.16 MVA 10/0.4 kV,0,0,0.23253673632403626,0.09179687499999999
Transformer_lv_grid_2765000000_1,BusBar_mvgd_40_lvgd_2765000000_MV,BusBar_mvgd_40_lvgd_2765000000_LV,0.8,0.0105,0.059074106002545645,0.8 MVA 10/0.4 kV,0,0,0.07384263250318206,0.013125
Transformer_lv_grid_2765000001_1,BusBar_mvgd_40_lvgd_2765000001_MV,BusBar_mvgd_40_lvgd_2765000001_LV,0.25,0.013,0.037828560638755476,0.25 MVA 10/0.4 kV,0,0,0.1513142425550219,0.052
Transformer_lv_grid_2765000002_1,BusBar_mvgd_40_lvgd_2765000002_MV,BusBar_mvgd_40_lvgd_2765000002_LV,0.63,0.010317460317460317,0.03864647477581405,0.63 MVA 10/0.4 kV,0,0,0.0613436107552604,0.0163769211388259
Transformer_lv_grid_2840000000_1,BusBar_mvgd_40_lvgd_2840000000_MV,BusBar_mvgd_40_lvgd_2840000000_LV,0.1,0.0175,0.035968736424845396,0.1 MVA 10/0.4 kV,0,0,0.35968736424845393,0.17500000000000002
Transformer_lv_grid_2842000000_1,BusBar_mvgd_40_lvgd_2842000000_MV,BusBar_mvgd_40_lvgd_2842000000_LV,0.16,0.0146875,0.037205877811845804,0.16 MVA 10/0.4 kV,0,0,0.23253673632403626,0.09179687499999999
Transformer_lv_grid_3029000000_1,BusBar_mvgd_40_lvgd_3029000000_MV,BusBar_mvgd_40_lvgd_3029000000_LV,0.25,0.013,0.037828560638755476,0.25 MVA 10/0.4 kV,0,0,0.1513142425550219,0.052
Transformer_lv_grid_3029000001_1,BusBar_mvgd_40_lvgd_3029000001_MV,BusBar_mvgd_40_lvgd_3029000001_LV,0.63,0.010317460317460317,0.03864647477581405,0.63 MVA 10/0.4 kV,0,0,0.0613436107552604,0.0163769211388259
